adsh,grp,arc,negative,ptag,pversion,ctag,cversion
0001193125-18-099445,11,6,1,EmployeeBenefitsExpense,ifrs/2016,ExpenseFromCashsettledSharebasedPaymentTransactionsInWhichGoodsOrServicesReceivedDidNotQualifyForRecognitionAsAssets,ifrs/2016
0001193125-18-099445,11,5,1,EmployeeBenefitsExpense,ifrs/2016,ExpenseFromEquitysettledSharebasedPaymentTransactionsInWhichGoodsOrServicesReceivedDidNotQualifyForRecognitionAsAssets,ifrs/2016
0001193125-18-099445,19,4,1,NonCashChangesArisingFromFinancingActivities,0001193125-18-099445,ExpenseFromSharebasedPaymentTransactionsWithEmployees,ifrs/2016
0001193125-18-099445,13,7,1,CashFlowsFromUsedInOperatingActivities,ifrs/2016,FinanceCosts,ifrs/2016
0001193125-18-099445,10,14,-1,ProfitLossBeforeTax,ifrs/2016,FinanceCosts,ifrs/2016
0001193125-18-099445,13,8,-1,CashFlowsFromUsedInOperatingActivities,ifrs/2016,FinanceIncome,ifrs/2016
0001193125-18-099445,10,16,1,ProfitLossBeforeTax,ifrs/2016,FinanceIncome,ifrs/2016
0001193125-18-099445,15,1,1,NetFinancialAssetsLiabilies,0001193125-18-099445,FinancialAssets,ifrs/2016
0001193125-18-099445,15,8,-1,NetFinancialAssetsLiabilies,0001193125-18-099445,FinancialLiabilities,ifrs/2016
0001193125-18-099445,10,15,1,ProfitLossBeforeTax,ifrs/2016,GainsLossesOnChangeInFairValueOfDerivatives,ifrs/2016
0001193125-18-099445,10,13,1,ProfitLossFromOperatingActivities,ifrs/2016,GainsLossesOnDisposalsOfPropertyPlantAndEquipment,ifrs/2016
0001193125-18-099445,20,1,1,OtherIncome,ifrs/2016,GainsLossesOnExchangeDifferencesOnTranslationRecognisedInProfitOrLoss,ifrs/2016
0001193125-18-099445,20,2,1,OtherIncome,ifrs/2016,GainsOnLitigationSettlements,ifrs/2016
0001193125-18-099445,10,3,1,ProfitLossFromOperatingActivities,ifrs/2016,GrossProfit,ifrs/2016
0001193125-18-099445,13,9,1,CashFlowsFromUsedInOperatingActivities,ifrs/2016,ImpairmentLossRecognisedInProfitOrLossPropertyPlantAndEquipment,ifrs/2016
0001193125-18-099445,10,9,-1,ProfitLossFromOperatingActivities,ifrs/2016,ImpairmentLossRecognisedInProfitOrLossPropertyPlantAndEquipment,ifrs/2016
0001193125-18-099445,13,14,-1,CashFlowsFromUsedInOperatingActivities,ifrs/2016,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,ifrs/2016
0001193125-18-099445,10,18,-1,ProfitLoss,ifrs/2016,IncomeTaxExpenseContinuingOperations,ifrs/2016
0001193125-18-099445,13,12,1,CashFlowsFromUsedInOperatingActivities,ifrs/2016,IncomeTaxExpenseContinuingOperations,ifrs/2016
0001193125-18-099445,1,10,1,NoncurrentAssets,ifrs/2016,IntangibleAssetsAndGoodwill,ifrs/2016
0001193125-18-099445,19,3,1,NonCashChangesArisingFromFinancingActivities,0001193125-18-099445,InterestExpense,ifrs/2016
0001193125-18-099445,9,2,-1,PostemploymentBenefitExpenseDefinedBenefitPlans,ifrs/2016,InterestExpenseIncomeNetDefinedBenefitLiabilityAsset,ifrs/2016
0001193125-18-099445,23,4,1,FinanceCosts,ifrs/2016,InterestExpenseOnBankLoansAndOverdrafts,ifrs/2016
0001193125-18-099445,23,1,1,FinanceCosts,ifrs/2016,InterestExpenseOnBorrowings,ifrs/2016
0001193125-18-099445,13,16,-1,CashFlowsFromUsedInFinancingActivities,ifrs/2016,InterestPaidClassifiedAsFinancingActivities,ifrs/2016
0001193125-18-099445,13,13,1,CashFlowsFromUsedInOperatingActivities,ifrs/2016,InterestReceivedClassifiedAsOperatingActivities,ifrs/2016
0001193125-18-099445,1,5,1,CurrentAssets,ifrs/2016,Inventories,ifrs/2016
0001193125-18-099445,1,26,1,EquityAttributableToOwnersOfParent,ifrs/2016,IssuedCapital,ifrs/2016
0001193125-18-099445,8,3,1,KeyManagementPersonnelCompensation,ifrs/2016,KeyManagementPersonnelCompensationPostemploymentBenefits,ifrs/2016
0001193125-18-099445,8,2,1,KeyManagementPersonnelCompensation,ifrs/2016,KeyManagementPersonnelCompensationSharebasedPayment,ifrs/2016
0001193125-18-099445,8,1,1,KeyManagementPersonnelCompensation,ifrs/2016,KeyManagementPersonnelCompensationShorttermEmployeeBenefits,ifrs/2016
0001193125-18-099445,8,4,1,KeyManagementPersonnelCompensation,ifrs/2016,KeyManagementPersonnelCompensationTerminationBenefits,ifrs/2016
0001193125-18-099445,1,20,1,NoncurrentLiabilities,ifrs/2016,LongtermBorrowings,ifrs/2016
0001193125-18-099445,15,12,1,FinancialLiabilities,ifrs/2016,LongtermBorrowings,ifrs/2016
0001193125-18-099445,16,4,1,NetFinancialInstruments,0001193125-18-099445,LongtermBorrowings,ifrs/2016
0001193125-18-099445,2,2,1,LongtermBorrowingsNetOfCashAndCashEquivalent,0001193125-18-099445,LongtermBorrowings,ifrs/2016
0001193125-18-099445,1,30,1,Equity,ifrs/2016,NoncontrollingInterests,ifrs/2016
0001193125-18-099445,1,19,1,EquityAndLiabilities,ifrs/2016,NoncurrentLiabilities,ifrs/2016
0001193125-18-099445,1,22,1,NoncurrentLiabilities,ifrs/2016,NoncurrentProvisions,ifrs/2016
0001193125-18-099445,3,2,1,OtherProvisions,ifrs/2016,NoncurrentProvisions,ifrs/2016
0001193125-18-099445,12,2,1,ComprehensiveIncome,ifrs/2016,OtherComprehensiveIncome,ifrs/2016
0001193125-18-099445,1,17,1,CurrentLiabilities,ifrs/2016,OtherCurrentFinancialLiabilities,ifrs/2016
0001193125-18-099445,18,6,1,OtherNoncurrentFinancialLiabilities,ifrs/2016,OtherCurrentFinancialLiabilities,ifrs/2016
0001193125-18-099445,21,2,1,TradeAndOtherCurrentPayables,ifrs/2016,OtherCurrentPayables,ifrs/2016
0001193125-18-099445,14,3,1,TradeAndOtherCurrentReceivables,ifrs/2016,OtherCurrentReceivables,ifrs/2016
0001193125-18-099445,15,7,1,FinancialAssets,ifrs/2016,OtherFinancialAssets,ifrs/2016
0001193125-18-099445,18,1,1,OtherNoncurrentFinancialLiabilities,ifrs/2016,OtherFinancialLiabilities,ifrs/2016
0001193125-18-099445,10,17,1,ProfitLossBeforeTax,ifrs/2016,OtherIncome,ifrs/2016
0001193125-18-099445,13,15,1,CashFlowsFromUsedInOperatingActivities,ifrs/2016,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2016
0001193125-18-099445,18,5,1,OtherFinancialLiabilities,ifrs/2016,OtherLiabilities,ifrs/2016
0001193125-18-099445,1,21,1,NoncurrentLiabilities,ifrs/2016,OtherNoncurrentFinancialLiabilities,ifrs/2016
0001193125-18-099445,13,11,-1,CashFlowsFromUsedInOperatingActivities,ifrs/2016,OtherOperatingIncomeExpense,ifrs/2016
0001193125-18-099445,10,12,1,ProfitLossFromOperatingActivities,ifrs/2016,OtherOperatingIncomeExpense,ifrs/2016
0001193125-18-099445,22,6,1,ReceivablesInvestmentsAndOther,0001193125-18-099445,OtherReceivables,ifrs/2016
0001193125-18-099445,6,4,1,IncomeTaxExpenseContinuingOperations,ifrs/2016,OtherTaxEffectsForReconciliationBetweenAccountingProfitAndTaxExpenseIncome,ifrs/2016
0001193125-18-099445,11,3,1,EmployeeBenefitsExpense,ifrs/2016,PostemploymentBenefitExpenseDefinedBenefitPlans,ifrs/2016
0001193125-18-099445,11,4,1,EmployeeBenefitsExpense,ifrs/2016,PostemploymentBenefitExpenseDefinedContributionPlans,ifrs/2016
0001193125-18-099445,13,17,1,CashFlowsFromUsedInFinancingActivities,ifrs/2016,ProceedsFromIssuingShares,ifrs/2016
0001193125-18-099445,13,21,1,CashFlowsFromUsedInInvestingActivities,ifrs/2016,ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,ifrs/2016
0001193125-18-099445,13,1,1,CashFlowsFromUsedInOperatingActivities,ifrs/2016,ProfitLoss,ifrs/2016
0001193125-18-099445,12,1,1,ComprehensiveIncome,ifrs/2016,ProfitLoss,ifrs/2016
0001193125-18-099445,10,1,1,ProfitLoss,ifrs/2016,ProfitLossBeforeTax,ifrs/2016
0001193125-18-099445,10,2,1,ProfitLossBeforeTax,ifrs/2016,ProfitLossFromOperatingActivities,ifrs/2016
0001193125-18-099445,1,9,1,NoncurrentAssets,ifrs/2016,PropertyPlantAndEquipment,ifrs/2016
0001193125-18-099445,13,19,-1,CashFlowsFromUsedInInvestingActivities,ifrs/2016,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,ifrs/2016
0001193125-18-099445,18,4,1,OtherFinancialLiabilities,ifrs/2016,RecognisedLiabilitiesDefinedBenefitPlan,ifrs/2016
0001193125-18-099445,10,11,-1,ProfitLossFromOperatingActivities,ifrs/2016,ResearchAndDevelopmentExpense,ifrs/2016
0001193125-18-099445,1,28,1,EquityAttributableToOwnersOfParent,ifrs/2016,RetainedEarnings,ifrs/2016
0001193125-18-099445,9,5,1,GainLossOnRemeasurementOfNetDefinedBenefitLiabilityAsset,ifrs/2016,ReturnOnPlanAssetsNetDefinedBenefitLiabilityAsset,ifrs/2016
0001193125-18-099445,10,4,1,GrossProfit,ifrs/2016,Revenue,ifrs/2016
0001193125-18-099445,1,27,1,EquityAttributableToOwnersOfParent,ifrs/2016,SharePremium,ifrs/2016
0001193125-18-099445,11,2,1,EmployeeBenefitsExpense,ifrs/2016,SocialSecurityContributions,ifrs/2016
0001193125-18-099445,6,8,1,IncomeTaxExpenseContinuingOperations,ifrs/2016,TaxEffectFromChangeInTaxRate,ifrs/2016
0001193125-18-099445,6,2,1,IncomeTaxExpenseContinuingOperations,ifrs/2016,TaxEffectOfForeignTaxRates,ifrs/2016
0001193125-18-099445,6,9,1,IncomeTaxExpenseContinuingOperations,ifrs/2016,TaxEffectOfImpairmentOfGoodwill,ifrs/2016
0001193125-18-099445,6,1,1,IncomeTaxExpenseContinuingOperations,ifrs/2016,TaxExpenseIncomeAtApplicableTaxRate,ifrs/2016
0001193125-18-099445,1,14,1,CurrentLiabilities,ifrs/2016,TradeAndOtherCurrentPayables,ifrs/2016
0001193125-18-099445,15,9,1,FinancialLiabilities,ifrs/2016,TradeAndOtherCurrentPayables,ifrs/2016
0001193125-18-099445,21,3,1,TradeAndOtherCurrentPayables,ifrs/2016,TradeAndOtherCurrentPayablesToRelatedParties,ifrs/2016
0001193125-18-099445,21,1,1,TradeAndOtherCurrentPayables,ifrs/2016,TradeAndOtherCurrentPayablesToTradeSuppliers,ifrs/2016
0001193125-18-099445,15,4,1,FinancialAssets,ifrs/2016,TradeAndOtherCurrentReceivables,ifrs/2016
0001193125-18-099445,1,3,1,CurrentAssets,ifrs/2016,TradeAndOtherCurrentReceivables,ifrs/2016
0001193125-18-099445,11,1,1,EmployeeBenefitsExpense,ifrs/2016,WagesAndSalaries,ifrs/2016
0001193125-18-099445,17,6,1,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2016,AdjustmentsForAmortizationExpenseForPurchasePriceAllocation,0001193125-18-099445
0001193125-18-099445,17,3,1,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2016,AdjustmentsForDecreaseIncreaseInSuppliesAndPrepaid,0001193125-18-099445
0001193125-18-099445,9,3,1,PostemploymentBenefitExpenseDefinedBenefitPlans,ifrs/2016,AdministrativeCostsPostemploymentBenefitPlan,0001193125-18-099445
0001193125-18-099445,19,1,1,NonCashChangesArisingFromFinancingActivities,0001193125-18-099445,AmortisationOfFinancingCosts,0001193125-18-099445
0001193125-18-099445,22,5,1,ReceivablesInvestmentsAndOther,0001193125-18-099445,AmountsReceivableFromTaxAuthorityRelatedToTaxDisputes,0001193125-18-099445
0001193125-18-099445,16,2,-1,NetFinancialInstruments,0001193125-18-099445,AvailableForSaleEquitySecurities,0001193125-18-099445
0001193125-18-099445,22,1,1,ReceivablesInvestmentsAndOther,0001193125-18-099445,AvailableForSaleEquitySecurities,0001193125-18-099445
0001193125-18-099445,15,5,1,FinancialAssets,ifrs/2016,AvailableForSaleEquitySecurities,0001193125-18-099445
0001193125-18-099445,17,5,-1,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2016,CashFlowsUsedInDecommissioningRestorationAndRehabilitationCosts,0001193125-18-099445
0001193125-18-099445,13,20,1,CashFlowsFromUsedInInvestingActivities,ifrs/2016,ChangeInLongTermReceivablesInvestmentAndOther,0001193125-18-099445
0001193125-18-099445,6,3,1,IncomeTaxExpenseContinuingOperations,ifrs/2016,ChangeInUnrecognizedDeferredTaxAssets,0001193125-18-099445
0001193125-18-099445,10,5,-1,GrossProfit,ifrs/2016,CostOfSalesIncludingDepreciationAndAmortization,0001193125-18-099445
0001193125-18-099445,4,1,1,Inventories,ifrs/2016,CurrentConcentrateInventory,0001193125-18-099445
0001193125-18-099445,1,7,1,CurrentAssets,ifrs/2016,CurrentRecivablesInvestmentsAndOther,0001193125-18-099445
0001193125-18-099445,23,3,1,FinanceCosts,ifrs/2016,FeesRelatedToCreditFacilities,0001193125-18-099445
0001193125-18-099445,20,3,1,OtherIncome,ifrs/2016,GainLossFromChangesInInvestmentAccountingMethod,0001193125-18-099445
0001193125-18-099445,9,4,1,GainLossOnRemeasurementOfNetDefinedBenefitLiabilityAsset,ifrs/2016,GainLossRelatedActuarialChangesFromAssumptionsAndAdjustments,0001193125-18-099445
0001193125-18-099445,20,4,-1,OtherIncome,ifrs/2016,ImpairmentLossRecognisedInProfitOrLossNoncurrentReceivables,0001193125-18-099445
0001193125-18-099445,6,6,1,IncomeTaxExpenseContinuingOperations,ifrs/2016,IncreaseDecreaseInTaxEffectTransferPricing,0001193125-18-099445
0001193125-18-099445,22,4,1,ReceivablesInvestmentsAndOther,0001193125-18-099445,InvestementTaxCreditReceivableRelatedToResearchAndDevelopment,0001193125-18-099445
0001193125-18-099445,2,1,1,NetDebtAndEquity,0001193125-18-099445,LongtermBorrowingsNetOfCashAndCashEquivalent,0001193125-18-099445
0001193125-18-099445,1,11,1,NoncurrentAssets,ifrs/2016,LongTermReceivablesInvestmentsAndOther,0001193125-18-099445
0001193125-18-099445,20,5,1,OtherIncome,ifrs/2016,MiscellaneousOtherIncomeExpense,0001193125-18-099445
0001193125-18-099445,6,7,1,IncomeTaxExpenseContinuingOperations,ifrs/2016,NonDeductibleCapitalAmountsTaxEffectsForReconciliationBetweenAccountingProfitAndTaxExpenseIncome,0001193125-18-099445
0001193125-18-099445,13,10,-1,CashFlowsFromUsedInOperatingActivities,ifrs/2016,OtherIncomeNonCashItems,0001193125-18-099445
0001193125-18-099445,6,10,1,IncomeTaxExpenseContinuingOperations,ifrs/2016,OtherPermanentDifferencesTaxEffectsForReconciliationBetweenAccountingProfitAndTaxExpenseIncome,0001193125-18-099445
0001193125-18-099445,6,5,1,IncomeTaxExpenseContinuingOperations,ifrs/2016,SharebasedCompTaxEffectsForReconciliationBetweenAccountingProfitAndTaxExpenseIncome,0001193125-18-099445
0001193125-19-092356,13,32,1,EquityAttributableToOwnersOfParent,ifrs/2018,AccumulatedOtherComprehensiveIncome,ifrs/2018
0001193125-19-092356,4,2,1,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2018,AdjustmentsForDecreaseIncreaseInInventories,ifrs/2018
0001193125-19-092356,4,6,1,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2018,AdjustmentsForDecreaseIncreaseInOtherAssets,ifrs/2018
0001193125-19-092356,4,1,1,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2018,AdjustmentsForDecreaseIncreaseInTradeAccountReceivable,ifrs/2018
0001193125-19-092356,14,4,1,CashFlowsFromUsedInOperatingActivities,ifrs/2018,AdjustmentsForFairValueGainsLosses,ifrs/2018
0001193125-19-092356,14,3,1,CashFlowsFromUsedInOperatingActivities,ifrs/2018,AdjustmentsForIncreaseDecreaseInDeferredIncome,ifrs/2018
0001193125-19-092356,4,4,1,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,ifrs/2018,AdjustmentsForIncreaseDecreaseInTradeAndOtherPayables,ifrs/2018
0001193125-19-092356,14,6,1,CashFlowsFromUsedInOperatingActivities,ifrs/2018,AdjustmentsForLossesGainsOnDisposalOfNoncurrentAssets,ifrs/2018
0001193125-19-092356,14,5,1,CashFlowsFromUsedInOperatingActivities,ifrs/2018,AdjustmentsForSharebasedPayments,ifrs/2018
0001193125-19-092356,3,8,-1,ProfitLossFromOperatingActivities,ifrs/2018,AdministrativeExpense,ifrs/2018
0001193125-19-092356,5,7,1,FinancialAssets,ifrs/2018,AmountsReceivableRelatedPartyTransactions,ifrs/2018
0001193125-19-092356,5,2,1,FinancialAssets,ifrs/2018,CashAndCashEquivalents,ifrs/2018
0001193125-19-092356,13,2,1,CurrentAssets,ifrs/2018,CashAndCashEquivalents,ifrs/2018
0001193125-19-092356,8,1,1,NetAssetsLiabilities,ifrs/2018,CashAndCashEquivalents,ifrs/2018
0001193125-19-092356,3,5,-1,GrossProfit,ifrs/2018,CostOfSales,ifrs/2018
0001193125-19-092356,13,1,1,Assets,ifrs/2018,CurrentAssets,ifrs/2018
0001193125-19-092356,8,4,-1,NetAssetsLiabilities,ifrs/2018,CurrentLiabilities,ifrs/2018
0001193125-19-092356,13,15,1,EquityAndLiabilities,ifrs/2018,CurrentLiabilities,ifrs/2018
0001193125-19-092356,2,2,1,Inventories,ifrs/2018,CurrentOreStockpiles,ifrs/2018
0001193125-19-092356,13,19,1,CurrentLiabilities,ifrs/2018,CurrentPortionOfLongtermBorrowings,ifrs/2018
0001193125-19-092356,5,10,1,FinancialLiabilities,ifrs/2018,CurrentPortionOfLongtermBorrowings,ifrs/2018
0001193125-19-092356,13,7,1,CurrentAssets,ifrs/2018,CurrentPrepayments,ifrs/2018
0001193125-19-092356,13,21,1,CurrentLiabilities,ifrs/2018,CurrentProvisions,ifrs/2018
0001193125-19-092356,1,1,-1,PostemploymentBenefitExpenseDefinedBenefitPlans,ifrs/2018,CurrentServiceCostNetDefinedBenefitLiabilityAsset,ifrs/2018
0001193125-19-092356,13,5,1,CurrentAssets,ifrs/2018,CurrentTaxAssetsCurrent,ifrs/2018
0001193125-19-092356,23,1,1,IncomeTaxExpenseContinuingOperations,ifrs/2018,CurrentTaxExpenseIncome,ifrs/2018
0001193125-19-092356,13,17,1,CurrentLiabilities,ifrs/2018,CurrentTaxLiabilitiesCurrent,ifrs/2018
0001193125-19-092356,24,1,1,TradeAndOtherCurrentReceivables,ifrs/2018,CurrentTradeReceivables,ifrs/2018
0001193125-19-092356,24,2,1,TradeAndOtherCurrentReceivables,ifrs/2018,CurrentValueAddedTaxReceivables,ifrs/2018
0001193125-19-092356,25,2,1,OtherFinancialLiabilities,ifrs/2018,DeferredIncome,ifrs/2018
0001193125-19-092356,7,1,-1,DeferredTaxLiabilityAsset,ifrs/2018,DeferredTaxAssets,ifrs/2018
0001193125-19-092356,13,14,1,NoncurrentAssets,ifrs/2018,DeferredTaxAssets,ifrs/2018
0001193125-19-092356,23,2,1,IncomeTaxExpenseContinuingOperations,ifrs/2018,DeferredTaxExpenseIncome,ifrs/2018
0001193125-19-092356,13,26,1,NoncurrentLiabilities,ifrs/2018,DeferredTaxLiabilities,ifrs/2018
0001193125-19-092356,7,2,1,DeferredTaxLiabilityAsset,ifrs/2018,DeferredTaxLiabilities,ifrs/2018
0001193125-19-092356,3,7,1,CostOfSales,ifrs/2018,DepreciationAndAmortisationExpense,ifrs/2018
0001193125-19-092356,14,2,1,CashFlowsFromUsedInOperatingActivities,ifrs/2018,DepreciationAndAmortisationExpense,ifrs/2018
0001193125-19-092356,9,3,-1,ProfitLoss,ifrs/2018,DepreciationAndAmortisationExpense,ifrs/2018
0001193125-19-092356,5,4,1,FinancialAssets,ifrs/2018,DerivativeFinancialAssets,ifrs/2018
0001193125-19-092356,25,3,1,OtherFinancialLiabilities,ifrs/2018,DerivativeFinancialLiabilities,ifrs/2018
0001193125-19-092356,5,12,1,FinancialLiabilities,ifrs/2018,DerivativeFinancialLiabilities,ifrs/2018
0001193125-19-092356,5,11,1,FinancialLiabilities,ifrs/2018,DividendPayables,ifrs/2018
0001193125-19-092356,13,18,1,CurrentLiabilities,ifrs/2018,DividendPayables,ifrs/2018
0001193125-19-092356,14,19,-1,CashFlowsFromUsedInFinancingActivities,ifrs/2018,DividendsPaidClassifiedAsFinancingActivities,ifrs/2018
0001193125-19-092356,13,27,1,EquityAndLiabilities,ifrs/2018,Equity,ifrs/2018
0001193125-19-092356,13,28,1,Equity,ifrs/2018,EquityAttributableToOwnersOfParent,ifrs/2018
0001193125-19-092356,3,10,-1,ProfitLossFromOperatingActivities,ifrs/2018,ExpenseArisingFromExplorationForAndEvaluationOfMineralResources,ifrs/2018
0001193125-19-092356,6,2,1,FinanceCosts,ifrs/2018,ExpenseDueToUnwindingOfDiscountOnProvisions,ifrs/2018
0001193125-19-092356,21,6,1,EmployeeBenefitsExpense,ifrs/2018,ExpenseFromCashsettledSharebasedPaymentTransactionsInWhichGoodsOrServicesReceivedDidNotQualifyForRecognitionAsAssets,ifrs/2018
0001193125-19-092356,21,5,1,EmployeeBenefitsExpense,ifrs/2018,ExpenseFromEquitysettledSharebasedPaymentTransactionsInWhichGoodsOrServicesReceivedDidNotQualifyForRecognitionAsAssets,ifrs/2018
0001193125-19-092356,5,6,1,FinancialAssets,ifrs/2018,FairValueOfInvestmentsInEquityInstrumentsDesignatedAsMeasuredAtFairValueThroughOtherComprehensiveIncome,ifrs/2018
0001193125-19-092356,14,7,1,CashFlowsFromUsedInOperatingActivities,ifrs/2018,FinanceCosts,ifrs/2018
0001193125-19-092356,3,14,-1,ProfitLossBeforeTax,ifrs/2018,FinanceCosts,ifrs/2018
0001193125-19-092356,9,5,-1,ProfitLoss,ifrs/2018,FinanceCosts,ifrs/2018
0001193125-19-092356,14,8,-1,CashFlowsFromUsedInOperatingActivities,ifrs/2018,FinanceIncome,ifrs/2018
0001193125-19-092356,9,4,1,ProfitLoss,ifrs/2018,FinanceIncome,ifrs/2018
0001193125-19-092356,3,16,1,ProfitLossBeforeTax,ifrs/2018,FinanceIncome,ifrs/2018
0001193125-19-092356,17,2,1,OtherIncome,ifrs/2018,GainLossOnCessationOfConsolidationOfSubsidiariesDueToChangeOfInvestmentEntityStatus,ifrs/2018
0001193125-19-092356,3,15,1,ProfitLossBeforeTax,ifrs/2018,GainsLossesOnChangeInFairValueOfDerivatives,ifrs/2018
0001193125-19-092356,3,13,1,ProfitLossFromOperatingActivities,ifrs/2018,GainsLossesOnDisposalsOfPropertyPlantAndEquipment,ifrs/2018
0001193125-19-092356,17,1,1,OtherIncome,ifrs/2018,GainsLossesOnExchangeDifferencesOnTranslationRecognisedInProfitOrLoss,ifrs/2018
0001193125-19-092356,17,3,1,OtherIncome,ifrs/2018,GainsOnDisposalsOfInvestmentProperties,ifrs/2018
0001193125-19-092356,3,3,1,ProfitLossFromOperatingActivities,ifrs/2018,GrossProfit,ifrs/2018
0001193125-19-092356,14,10,1,CashFlowsFromUsedInOperatingActivities,ifrs/2018,ImpairmentLossRecognisedInProfitOrLossPropertyPlantAndEquipment,ifrs/2018
0001193125-19-092356,3,9,-1,ProfitLossFromOperatingActivities,ifrs/2018,ImpairmentLossRecognisedInProfitOrLossPropertyPlantAndEquipment,ifrs/2018
0001193125-19-092356,14,15,-1,CashFlowsFromUsedInOperatingActivities,ifrs/2018,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,ifrs/2018
0001193125-19-092356,14,13,1,CashFlowsFromUsedInOperatingActivities,ifrs/2018,IncomeTaxExpenseContinuingOperations,ifrs/2018
0001193125-19-092356,3,19,-1,ProfitLoss,ifrs/2018,IncomeTaxExpenseContinuingOperations,ifrs/2018
0001193125-19-092356,9,7,-1,ProfitLoss,ifrs/2018,IncomeTaxExpenseContinuingOperations,ifrs/2018
0001193125-19-092356,13,11,1,NoncurrentAssets,ifrs/2018,IntangibleAssetsAndGoodwill,ifrs/2018
0001193125-19-092356,1,2,-1,PostemploymentBenefitExpenseDefinedBenefitPlans,ifrs/2018,InterestExpenseIncomeNetDefinedBenefitLiabilityAsset,ifrs/2018
0001193125-19-092356,6,1,1,FinanceCosts,ifrs/2018,InterestExpenseOnBorrowings,ifrs/2018
0001193125-19-092356,14,17,-1,CashFlowsFromUsedInFinancingActivities,ifrs/2018,InterestPaidClassifiedAsFinancingActivities,ifrs/2018
0001193125-19-092356,14,14,1,CashFlowsFromUsedInOperatingActivities,ifrs/2018,InterestReceivedClassifiedAsOperatingActivities,ifrs/2018
0001193125-19-092356,13,6,1,CurrentAssets,ifrs/2018,Inventories,ifrs/2018
0001193125-19-092356,13,13,1,NoncurrentAssets,ifrs/2018,InvestmentAccountedForUsingEquityMethod,ifrs/2018
0001193125-19-092356,13,29,1,EquityAttributableToOwnersOfParent,ifrs/2018,IssuedCapital,ifrs/2018
0001193125-19-092356,19,3,1,KeyManagementPersonnelCompensation,ifrs/2018,KeyManagementPersonnelCompensationPostemploymentBenefits,ifrs/2018
0001193125-19-092356,19,2,1,KeyManagementPersonnelCompensation,ifrs/2018,KeyManagementPersonnelCompensationSharebasedPayment,ifrs/2018
0001193125-19-092356,19,1,1,KeyManagementPersonnelCompensation,ifrs/2018,KeyManagementPersonnelCompensationShorttermEmployeeBenefits,ifrs/2018
0001193125-19-092356,19,4,1,KeyManagementPersonnelCompensation,ifrs/2018,KeyManagementPersonnelCompensationTerminationBenefits,ifrs/2018
0001193125-19-092356,13,23,1,NoncurrentLiabilities,ifrs/2018,LongtermBorrowings,ifrs/2018
0001193125-19-092356,5,13,1,FinancialLiabilities,ifrs/2018,LongtermBorrowings,ifrs/2018
0001193125-19-092356,17,4,1,OtherIncome,ifrs/2018,MiscellaneousOtherOperatingIncome,ifrs/2018
0001193125-19-092356,13,33,1,Equity,ifrs/2018,NoncontrollingInterests,ifrs/2018
0001193125-19-092356,8,3,1,NetAssetsLiabilities,ifrs/2018,NoncurrentAssets,ifrs/2018
0001193125-19-092356,13,9,1,Assets,ifrs/2018,NoncurrentAssets,ifrs/2018
0001193125-19-092356,8,5,-1,NetAssetsLiabilities,ifrs/2018,NoncurrentLiabilities,ifrs/2018
0001193125-19-092356,13,22,1,EquityAndLiabilities,ifrs/2018,NoncurrentLiabilities,ifrs/2018
0001193125-19-092356,13,25,1,NoncurrentLiabilities,ifrs/2018,NoncurrentProvisions,ifrs/2018
0001193125-19-092356,18,2,1,ComprehensiveIncome,ifrs/2018,OtherComprehensiveIncome,ifrs/2018
0001193125-19-092356,8,2,1,NetAssetsLiabilities,ifrs/2018,OtherCurrentAssets,ifrs/2018
0001193125-19-092356,25,6,1,OtherNoncurrentFinancialLiabilities,ifrs/2018,OtherCurrentFinancialLiabilities,ifrs/2018
0001193125-19-092356,13,20,1,CurrentLiabilities,ifrs/2018,OtherCurrentFinancialLiabilities,ifrs/2018
0001193125-19-092356,16,2,1,TradeAndOtherCurrentPayables,ifrs/2018,OtherCurrentPayables,ifrs/2018
0001193125-19-092356,24,3,1,TradeAndOtherCurrentReceivables,ifrs/2018,OtherCurrentReceivables,ifrs/2018
0001193125-19-092356,25,1,1,OtherNoncurrentFinancialLiabilities,ifrs/2018,OtherFinancialLiabilities,ifrs/2018
0001193125-19-092356,9,6,1,ProfitLoss,ifrs/2018,OtherIncome,ifrs/2018
0001193125-19-092356,3,18,1,ProfitLossBeforeTax,ifrs/2018,OtherIncome,ifrs/2018
0001193125-19-092356,14,21,1,CashFlowsFromUsedInInvestingActivities,ifrs/2018,OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,ifrs/2018
