adsh,grp,arc,negative,ptag,pversion,ctag,cversion
0001193125-21-047949,18,1,1,Estimateofcontributionsexpectedtobepaidtoplanthroughoutdurationofplan,0001193125-21-047949,EstimateOfContributionsExpectedToBePaidToPlan,ifrs/2019
0001193125-21-047949,14,7,-1,ProfitLossBeforeFinanceIncomeCostsandIncomeTaxExpense,0001193125-21-047949,ExpenseArisingFromExplorationForAndEvaluationOfMineralResources,ifrs/2019
0001193125-21-047949,13,4,-1,ProfitLossBeforeTax,ifrs/2019,ExpenseArisingFromExplorationForAndEvaluationOfMineralResources,ifrs/2019
0001193125-21-047949,21,8,1,FinanceIncomeCost,ifrs/2019,FinanceIncome,ifrs/2019
0001193125-21-047949,14,13,1,ProfitLossBeforeTax,ifrs/2019,FinanceIncomeCost,ifrs/2019
0001193125-21-047949,2,5,1,InventoriesTotal,ifrs/2019,FinishedGoods,ifrs/2019
0001193125-21-047949,28,3,1,OtherComprehensiveIncome,ifrs/2019,GainsLossesOnCashFlowHedgesNetOfTax,ifrs/2019
0001193125-21-047949,1,18,1,OtherIncome,ifrs/2019,GainsLossesOnChangeInFairValueOfDerivatives,ifrs/2019
0001193125-21-047949,11,6,-1,OtherAdjustmentsToReconcileProfitLoss,ifrs/2019,GainsLossesOnChangeInFairValueOfDerivatives,ifrs/2019
0001193125-21-047949,1,12,1,OtherIncome,ifrs/2019,GainsLossesOnDisposalsOfNoncurrentAssets,ifrs/2019
0001193125-21-047949,14,9,1,ProfitLossBeforeFinanceIncomeCostsandIncomeTaxExpense,0001193125-21-047949,GainsLossesOnExchangeDifferencesOnTranslationRecognisedInProfitOrLoss,ifrs/2019
0001193125-21-047949,1,15,1,OtherIncome,ifrs/2019,GainsLossesOnLitigationSettlements,ifrs/2019
0001193125-21-047949,11,13,-1,OtherAdjustmentsToReconcileProfitLoss,ifrs/2019,GainsLossesOnLitigationSettlements,ifrs/2019
0001193125-21-047949,1,17,1,OtherIncome,ifrs/2019,GainsLossesRecognisedInProfitOrLossExcludingExchangeDifferencesFairValueMeasurementAssets,ifrs/2019
0001193125-21-047949,11,8,-1,OtherAdjustmentsToReconcileProfitLoss,ifrs/2019,GainsLossesRecognisedInProfitOrLossExcludingExchangeDifferencesFairValueMeasurementAssets,ifrs/2019
0001193125-21-047949,26,12,1,Assets,ifrs/2019,Goodwill,ifrs/2019
0001193125-21-047949,21,5,1,FinanceIncomeCost,ifrs/2019,HedgingGainsLossesForHedgeOfGroupOfItemsWithOffsettingRiskPositions,ifrs/2019
0001193125-21-047949,14,8,-1,ProfitLossBeforeFinanceIncomeCostsandIncomeTaxExpense,0001193125-21-047949,ImpairmentLossImpairmentGainAndReversalOfImpairmentLossDeterminedInAccordanceWithIFRS9,ifrs/2019
0001193125-21-047949,23,30,-1,CashFlowsFromUsedInOperatingActivities,ifrs/2019,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,ifrs/2019
0001193125-21-047949,16,2,-1,ProfitLoss,ifrs/2019,IncomeTaxExpenseContinuingOperations,ifrs/2019
0001193125-21-047949,23,27,-1,CashFlowsFromUsedInOperations,ifrs/2019,IncreaseDecreaseInWorkingCapital,ifrs/2019
0001193125-21-047949,26,11,1,Assets,ifrs/2019,IntangibleAssetsOtherThanGoodwill,ifrs/2019
0001193125-21-047949,21,9,1,FinanceIncomeCost,ifrs/2019,InterestCostsCapitalised,ifrs/2019
0001193125-21-047949,21,1,-1,FinanceIncomeCost,ifrs/2019,InterestExpense,ifrs/2019
0001193125-21-047949,19,2,1,InterestCostsIncurred,ifrs/2019,InterestExpenseOnBorrowings,ifrs/2019
0001193125-21-047949,21,4,-1,FinanceIncomeCost,ifrs/2019,InterestExpenseOnLeaseLiabilities,ifrs/2019
0001193125-21-047949,23,29,-1,CashFlowsFromUsedInOperatingActivities,ifrs/2019,InterestPaidClassifiedAsOperatingActivities,ifrs/2019
0001193125-21-047949,3,2,1,InventoriesTotal,ifrs/2019,Inventories,ifrs/2019
0001193125-21-047949,26,5,1,CurrentAssetsOtherThanAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,ifrs/2019,Inventories,ifrs/2019
0001193125-21-047949,26,9,1,Assets,ifrs/2019,InvestmentAccountedForUsingEquityMethod,ifrs/2019
0001193125-21-047949,26,27,1,EquityAttributableToOwnersOfParent,ifrs/2019,IssuedCapital,ifrs/2019
0001193125-21-047949,24,2,1,KeyManagementPersonnelCompensation,ifrs/2019,KeyManagementPersonnelCompensationPostemploymentBenefits,ifrs/2019
0001193125-21-047949,24,3,1,KeyManagementPersonnelCompensation,ifrs/2019,KeyManagementPersonnelCompensationSharebasedPayment,ifrs/2019
0001193125-21-047949,24,1,1,KeyManagementPersonnelCompensation,ifrs/2019,KeyManagementPersonnelCompensationShorttermEmployeeBenefits,ifrs/2019
0001193125-21-047949,26,15,1,EquityAndLiabilities,ifrs/2019,Liabilities,ifrs/2019
0001193125-21-047949,26,21,1,Liabilities,ifrs/2019,LongtermBorrowings,ifrs/2019
0001193125-21-047949,1,20,1,OtherIncome,ifrs/2019,MiscellaneousOtherOperatingIncome,ifrs/2019
0001193125-21-047949,26,31,1,Equity,ifrs/2019,NoncontrollingInterests,ifrs/2019
0001193125-21-047949,22,2,1,Assets,ifrs/2019,NoncurrentAssets,ifrs/2019
0001193125-21-047949,26,7,1,CurrentAssets,ifrs/2019,NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,ifrs/2019
0001193125-21-047949,6,8,1,OtherNoncurrentAssets,ifrs/2019,NoncurrentDerivativeFinancialAssets,ifrs/2019
0001193125-21-047949,6,2,1,OtherNoncurrentAssets,ifrs/2019,NoncurrentFinancialAssetsAtFairValueThroughOtherComprehensiveIncome,ifrs/2019
0001193125-21-047949,12,7,1,NoncurrentLiabilities,ifrs/2019,NoncurrentFinancialLiabilities,ifrs/2019
0001193125-21-047949,26,8,1,Assets,ifrs/2019,NoncurrentInventories,ifrs/2019
0001193125-21-047949,12,6,1,Liabilities,ifrs/2019,NoncurrentLiabilities,ifrs/2019
0001193125-21-047949,6,7,1,OtherNoncurrentAssets,ifrs/2019,NoncurrentPrepayments,ifrs/2019
0001193125-21-047949,6,3,1,OtherNoncurrentAssets,ifrs/2019,NoncurrentReceivables,ifrs/2019
0001193125-21-047949,6,1,1,OtherNoncurrentAssets,ifrs/2019,NoncurrentReceivablesFromTaxesOtherThanIncomeTax,ifrs/2019
0001193125-21-047949,6,5,1,OtherNoncurrentAssets,ifrs/2019,NoncurrentRestrictedCashAndCashEquivalents,ifrs/2019
0001193125-21-047949,23,28,1,CashFlowsFromUsedInOperations,ifrs/2019,OtherAdjustmentsToReconcileProfitLoss,ifrs/2019
0001193125-21-047949,28,2,1,ComprehensiveIncome,ifrs/2019,OtherComprehensiveIncome,ifrs/2019
0001193125-21-047949,28,5,1,OtherComprehensiveIncome,ifrs/2019,OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,ifrs/2019
0001193125-21-047949,28,7,1,OtherComprehensiveIncome,ifrs/2019,OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,ifrs/2019
0001193125-21-047949,28,6,1,OtherComprehensiveIncome,ifrs/2019,OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,ifrs/2019
0001193125-21-047949,26,6,1,CurrentAssetsOtherThanAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,ifrs/2019,OtherCurrentAssets,ifrs/2019
0001193125-21-047949,12,2,1,CurrentAssets,ifrs/2019,OtherCurrentAssets,ifrs/2019
0001193125-21-047949,12,5,1,CurrentLiabilities,ifrs/2019,OtherCurrentLiabilities,ifrs/2019
0001193125-21-047949,26,20,1,CurrentLiabilities,ifrs/2019,OtherCurrentLiabilities,ifrs/2019
0001193125-21-047949,5,2,1,TradeAndOtherCurrentReceivables,ifrs/2019,OtherCurrentReceivables,ifrs/2019
0001193125-21-047949,26,30,1,EquityAttributableToOwnersOfParent,ifrs/2019,OtherEquityInterest,ifrs/2019
0001193125-21-047949,6,9,1,OtherNoncurrentAssets,ifrs/2019,OtherFinancialAssets,ifrs/2019
0001193125-21-047949,7,5,1,OtherCurrentLiabilities,ifrs/2019,OtherFinancialLiabilities,ifrs/2019
0001193125-21-047949,1,11,1,OtherOperatingIncomeExpense,ifrs/2019,OtherIncome,ifrs/2019
0001193125-21-047949,23,8,1,CashFlowsFromUsedInFinancingActivities,ifrs/2019,OtherInflowsOutflowsOfCashClassifiedAsFinancingActivities,ifrs/2019
0001193125-21-047949,23,16,1,CashFlowsFromUsedInInvestingActivities,ifrs/2019,OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,ifrs/2019
0001193125-21-047949,26,22,1,Liabilities,ifrs/2019,OtherLongtermProvisions,ifrs/2019
0001193125-21-047949,20,2,1,OtherProvisions,ifrs/2019,OtherLongtermProvisions,ifrs/2019
0001193125-21-047949,26,14,1,Assets,ifrs/2019,OtherNoncurrentAssets,ifrs/2019
0001193125-21-047949,12,8,1,NoncurrentLiabilities,ifrs/2019,OtherNoncurrentLiabilities,ifrs/2019
0001193125-21-047949,26,24,1,Liabilities,ifrs/2019,OtherNoncurrentLiabilities,ifrs/2019
0001193125-21-047949,14,12,1,ProfitLossBeforeFinanceIncomeCostsandIncomeTaxExpense,0001193125-21-047949,OtherOperatingIncomeExpense,ifrs/2019
0001193125-21-047949,13,5,1,ProfitLossBeforeTax,ifrs/2019,OtherOperatingIncomeExpense,ifrs/2019
0001193125-21-047949,9,16,1,IncomeTaxExpenseContinuingOperations,ifrs/2019,OtherTaxEffectsForReconciliationBetweenAccountingProfitAndTaxExpenseIncome,ifrs/2019
0001193125-21-047949,23,3,-1,CashFlowsFromUsedInFinancingActivities,ifrs/2019,PaymentsOfLeaseLiabilitiesClassifiedAsFinancingActivities,ifrs/2019
0001193125-21-047949,23,6,1,CashFlowsFromUsedInFinancingActivities,ifrs/2019,ProceedsFromContributionsOfNoncontrollingInterests,ifrs/2019
0001193125-21-047949,11,22,1,OtherInflowsOutflowsOfCashClassifiedAsFinancingActivities,ifrs/2019,ProceedsFromIssueOfBondsNotesAndDebentures,ifrs/2019
0001193125-21-047949,23,13,1,CashFlowsFromUsedInInvestingActivities,ifrs/2019,ProceedsFromSalesOfInvestmentsOtherThanInvestmentsAccountedForUsingEquityMethod,ifrs/2019
0001193125-21-047949,23,11,1,CashFlowsFromUsedInInvestingActivities,ifrs/2019,ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,ifrs/2019
0001193125-21-047949,2,3,1,InventoriesTotal,ifrs/2019,ProductionSupplies,ifrs/2019
0001193125-21-047949,23,19,1,CashFlowsFromUsedInOperations,ifrs/2019,ProfitLoss,ifrs/2019
0001193125-21-047949,28,1,1,ComprehensiveIncome,ifrs/2019,ProfitLoss,ifrs/2019
0001193125-21-047949,15,1,1,ProfitLoss,ifrs/2019,ProfitLossAttributableToNoncontrollingInterests,ifrs/2019
0001193125-21-047949,14,2,1,ProfitLoss,ifrs/2019,ProfitLossAttributableToNoncontrollingInterests,ifrs/2019
0001193125-21-047949,15,2,1,ProfitLoss,ifrs/2019,ProfitLossAttributableToOrdinaryEquityHoldersOfParentEntity,ifrs/2019
0001193125-21-047949,14,1,1,ProfitLoss,ifrs/2019,ProfitLossAttributableToOwnersOfParent,ifrs/2019
0001193125-21-047949,16,1,1,ProfitLoss,ifrs/2019,ProfitLossBeforeTax,ifrs/2019
0001193125-21-047949,26,10,1,Assets,ifrs/2019,PropertyPlantAndEquipment,ifrs/2019
0001193125-21-047949,11,18,-1,OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,ifrs/2019,PurchaseOfInterestsInInvestmentsAccountedForUsingEquityMethod,ifrs/2019
0001193125-21-047949,23,14,-1,CashFlowsFromUsedInInvestingActivities,ifrs/2019,PurchaseOfInvestmentsOtherThanInvestmentsAccountedForUsingEquityMethod,ifrs/2019
0001193125-21-047949,23,10,-1,CashFlowsFromUsedInInvestingActivities,ifrs/2019,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,ifrs/2019
0001193125-21-047949,6,4,1,OtherNoncurrentAssets,ifrs/2019,ReceivablesDueFromJointVentures,ifrs/2019
0001193125-21-047949,28,4,-1,OtherComprehensiveIncome,ifrs/2019,ReclassificationAdjustmentsOnCashFlowHedgesNetOfTax,ifrs/2019
0001193125-21-047949,23,4,-1,CashFlowsFromUsedInFinancingActivities,ifrs/2019,RepaymentsOfBorrowingsClassifiedAsFinancingActivities,ifrs/2019
0001193125-21-047949,26,28,1,EquityAttributableToOwnersOfParent,ifrs/2019,RetainedEarnings,ifrs/2019
0001193125-21-047949,14,4,1,ProfitLossBeforeFinanceIncomeCostsandIncomeTaxExpense,0001193125-21-047949,Revenue,ifrs/2019
0001193125-21-047949,13,1,1,ProfitLossBeforeTax,ifrs/2019,Revenue,ifrs/2019
0001193125-21-047949,1,19,1,OtherIncome,ifrs/2019,RevenueFromInterest,ifrs/2019
0001193125-21-047949,27,3,1,CostOfSales,ifrs/2019,RoyaltyExpense,ifrs/2019
0001193125-21-047949,14,11,1,ProfitLossBeforeFinanceIncomeCostsandIncomeTaxExpense,0001193125-21-047949,ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,ifrs/2019
0001193125-21-047949,17,2,1,CashAndCashEquivalents,ifrs/2019,ShorttermDepositsClassifiedAsCashEquivalents,ifrs/2019
0001193125-21-047949,17,3,1,CashAndCashEquivalents,ifrs/2019,ShorttermInvestmentsClassifiedAsCashEquivalents,ifrs/2019
0001193125-21-047949,7,1,1,OtherCurrentLiabilities,ifrs/2019,ShorttermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs/2019
0001193125-21-047949,9,13,1,IncomeTaxExpenseContinuingOperations,ifrs/2019,TaxEffectFromChangeInTaxRate,ifrs/2019
0001193125-21-047949,9,4,1,IncomeTaxExpenseContinuingOperations,ifrs/2019,TaxEffectOfExpenseNotDeductibleInDeterminingTaxableProfitTaxLoss,ifrs/2019
0001193125-21-047949,9,3,1,IncomeTaxExpenseContinuingOperations,ifrs/2019,TaxEffectOfForeignTaxRates,ifrs/2019
0001193125-21-047949,9,1,1,IncomeTaxExpenseContinuingOperations,ifrs/2019,TaxExpenseIncomeAtApplicableTaxRate,ifrs/2019
0001193125-21-047949,26,18,1,CurrentLiabilities,ifrs/2019,TradeAndOtherCurrentPayables,ifrs/2019
0001193125-21-047949,4,1,1,TradeAndOtherCurrentPayables,ifrs/2019,TradeAndOtherCurrentPayablesToTradeSuppliers,ifrs/2019
0001193125-21-047949,26,4,1,CurrentAssetsOtherThanAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,ifrs/2019,TradeAndOtherCurrentReceivables,ifrs/2019
0001193125-21-047949,2,4,1,InventoriesTotal,ifrs/2019,WorkInProgress,ifrs/2019
0001164727-21-000027,10,35,1,NetCashProvidedByUsedInFinancingActivities,us-gaap/2020,ProceedsFromPaymentsForOtherFinancingActivities,us-gaap/2020
0001164727-21-000027,1,21,1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,us-gaap/2020,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesOther,us-gaap/2020
0001164727-21-000027,9,17,1,Liabilities,us-gaap/2020,DeferredIncomeTaxLiabilitiesNet,us-gaap/2020
0001164727-21-000027,28,3,1,LongTermDebt,us-gaap/2020,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,us-gaap/2020
0001164727-21-000027,27,4,1,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,us-gaap/2020,ReclamationAndMineShutdownProvision,us-gaap/2020
0001164727-21-000027,1,20,1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,us-gaap/2020,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilities,us-gaap/2020
0001164727-21-000027,15,9,1,FinanceLeaseLiabilityPaymentsDue,us-gaap/2020,FinanceLeaseLiabilityPaymentsDueYearFour,us-gaap/2020
0001164727-21-000027,13,3,1,IncreaseDecreaseInOperatingCapital,us-gaap/2020,IncreaseDecreaseInOtherOperatingAssets,us-gaap/2020
0001164727-21-000027,11,3,1,FinanceLeaseCost,0001164727-21-000027,FinanceLeaseRightOfUseAssetAmortization,us-gaap/2020
0001164727-21-000027,28,5,1,LongTermDebt,us-gaap/2020,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,us-gaap/2020
0001164727-21-000027,10,41,-1,NetCashProvidedByUsedInFinancingActivities,us-gaap/2020,PaymentsOfDividendsCommonStock,us-gaap/2020
0001164727-21-000027,17,13,1,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2020,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,us-gaap/2020
0001164727-21-000027,15,7,1,FinanceLeaseLiabilityPaymentsDue,us-gaap/2020,FinanceLeaseLiabilityPaymentsDueYearThree,us-gaap/2020
0001164727-21-000027,7,6,-1,DefinedBenefitPlanNetPeriodicBenefitCostBeforeSettlements,0001164727-21-000027,DefinedBenefitPlanAmortizationOfGainsLosses,us-gaap/2020
0001164727-21-000027,9,18,1,Liabilities,us-gaap/2020,LongTermDebtNoncurrent,us-gaap/2020
0001164727-21-000027,17,14,1,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2020,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,us-gaap/2020
0001164727-21-000027,29,4,1,AssetsFairValueDisclosure,us-gaap/2020,CashAndCashEquivalentsFairValueDisclosure,us-gaap/2020
0001164727-21-000027,10,42,1,NetCashProvidedByUsedInFinancingActivities,us-gaap/2020,ProceedsFromStockOptionsExercised,us-gaap/2020
0001164727-21-000027,5,3,1,DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax,us-gaap/2020,DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax,us-gaap/2020
0001164727-21-000027,17,3,1,IncomeTaxExpenseBenefit,us-gaap/2020,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,us-gaap/2020
0001164727-21-000027,6,16,1,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2020,NonoperatingIncomeExpense,us-gaap/2020
0001164727-21-000027,9,21,1,Liabilities,us-gaap/2020,LiabilitiesCurrent,us-gaap/2020
0001164727-21-000027,15,4,1,LesseeOperatingLeaseLiabilityPaymentsDue,us-gaap/2020,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,us-gaap/2020
0001164727-21-000027,23,3,1,OtherGeneralExpense,us-gaap/2020,OtherCostAndExpenseOperating,us-gaap/2020
0001164727-21-000027,10,11,-1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2020,DeconsolidationGainOrLossAmount,us-gaap/2020
0001164727-21-000027,10,23,-1,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2020,PaymentsToAcquireProductiveAssets,us-gaap/2020
0001164727-21-000027,20,2,1,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2020,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2020
0001164727-21-000027,10,8,-1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2020,GainLossOnDispositionOfAssets1,us-gaap/2020
0001164727-21-000027,3,5,1,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2020,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2020
0001164727-21-000027,10,39,-1,NetCashProvidedByUsedInFinancingActivities,us-gaap/2020,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,us-gaap/2020
0001164727-21-000027,10,16,-1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2020,IncomeLossFromDiscontinuedOperationsNetOfTax,us-gaap/2020
0001164727-21-000027,9,12,1,Assets,us-gaap/2020,Goodwill,us-gaap/2020
0001164727-21-000027,13,5,-1,IncreaseDecreaseInOperatingCapital,us-gaap/2020,IncreaseDecreaseInAssetRetirementObligations,us-gaap/2020
0001164727-21-000027,17,16,1,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2020,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,us-gaap/2020
0001164727-21-000027,10,21,1,NetCashProvidedByUsedInInvestingActivities,us-gaap/2020,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,us-gaap/2020
0001164727-21-000027,19,6,-1,MineralPropertiesNet,us-gaap/2020,MineralPropertiesAccumulatedDepletion,us-gaap/2020
0001164727-21-000027,6,22,1,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2020,IncomeLossFromEquityMethodInvestments,us-gaap/2020
0001164727-21-000027,29,8,1,LiabilitiesFairValueDisclosure,us-gaap/2020,DebtInstrumentFairValue,us-gaap/2020
0001164727-21-000027,29,5,1,AssetsFairValueDisclosure,us-gaap/2020,InvestmentsFairValueDisclosure,us-gaap/2020
0001164727-21-000027,10,30,-1,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2020,PaymentsToAcquireEquityMethodInvestments,us-gaap/2020
0001164727-21-000027,24,2,1,DeferredTaxAssetsNet,us-gaap/2020,DeferredTaxAssetsGross,us-gaap/2020
0001164727-21-000027,19,5,1,MineralPropertiesNet,us-gaap/2020,MineralPropertiesGross,us-gaap/2020
0001164727-21-000027,17,4,1,IncomeTaxExpenseBenefit,us-gaap/2020,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,us-gaap/2020
0001164727-21-000027,7,10,1,AmountRecognizedInNetPeriodicBenefitCostAndOtherComprehensiveIncomeLossBeforeTax,us-gaap/2020,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,us-gaap/2020
0001164727-21-000027,13,1,1,IncreaseDecreaseInOperatingCapital,us-gaap/2020,IncreaseDecreaseInAccountsReceivable,us-gaap/2020
0001164727-21-000027,26,1,1,IncomeTaxExpenseBenefit,us-gaap/2020,CurrentIncomeTaxExpenseBenefit,us-gaap/2020
0001164727-21-000027,6,24,1,EarningsPerShareBasic,us-gaap/2020,IncomeLossFromContinuingOperationsPerBasicShare,us-gaap/2020
0001164727-21-000027,9,11,1,Assets,us-gaap/2020,LongTermInvestments,us-gaap/2020
0001164727-21-000027,18,1,1,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2020,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,us-gaap/2020
0001164727-21-000027,27,3,1,EnvironmentalRemediationExpense,us-gaap/2020,AccretionExpense,us-gaap/2020
0001164727-21-000027,10,32,-1,NetCashProvidedByUsedInFinancingActivities,us-gaap/2020,PaymentsToMinorityShareholders,us-gaap/2020
0001164727-21-000027,9,16,1,Liabilities,us-gaap/2020,OtherLiabilitiesNoncurrent,us-gaap/2020
0001164727-21-000027,3,2,1,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2020,ProfitLoss,us-gaap/2020
0001164727-21-000027,10,12,1,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2020,ProfitLoss,us-gaap/2020
0001164727-21-000027,29,2,1,AssetsFairValueDisclosure,us-gaap/2020,AccountsReceivableFairValueDisclosure,us-gaap/2020
0001164727-21-000027,7,3,1,DefinedBenefitPlanNetPeriodicBenefitCostBeforeSettlements,0001164727-21-000027,DefinedBenefitPlanServiceCost,us-gaap/2020
0001164727-21-000027,24,18,1,DeferredIncomeTaxLiabilities,us-gaap/2020,DeferredTaxLiabilitiesOther,us-gaap/2020
0001164727-21-000027,17,18,1,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2020,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,us-gaap/2020
0001164727-21-000027,24,13,-1,DeferredTaxAssetsNet,us-gaap/2020,DeferredTaxAssetsValuationAllowance,us-gaap/2020
